cdk8,24~39,c[1*]NC(C)=O~c[1*]C(=O)N1CCOCC1,8
cdk8,24~22,c[1*]NC(C)=O~c[1*]c1nccn1C,6
cdk8,24~38,c[1*]NC(C)=O~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,24~27,C[1*]=O~C[1*]NC(C)=O,4
cdk8,24~31,c[1*]NC(C)=O~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,24~23,c[1*]NC(C)=O~c[1*]c1cc(N)ccn1,7
cdk8,24~19,c[1*]NC(C)=O~c[1*]C(=O)NC,1
cdk8,25~41,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CCCCC1,8
cdk8,25~36,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CC(OC)C1,8
cdk8,25~28,c[1*]NS(C)(=O)=O~c[1*]N1CCOCC1,6
cdk8,25~20,c[1*]NS(C)(=O)=O~c[1*]C(=O)NC.C[2*]C(C)(C)O,9
cdk8,25~26,c[1*]NS(C)(=O)=O~c[1*]N1CCCC1=O,6
cdk8,25~29,c[1*]NS(C)(=O)=O~c[1*]S(=O)(=O)NC1CC1,7
cdk8,25~21,c[1*]NS(C)(=O)=O~c[1*]c1cn(C)cn1,6
cdk8,25~37,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CCCC1,7
cdk8,25~34,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CC(F)(F)C1,8
cdk8,25~39,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CCOCC1,8
cdk8,25~22,c[1*]NS(C)(=O)=O~c[1*]c1nccn1C,6
cdk8,25~38,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,25~27,N[1*]S(C)(=O)=O~N[1*]CCNC(C)=O,6
cdk8,25~31,c[1*]NS(C)(=O)=O~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,25~23,c[1*]NS(C)(=O)=O~c[1*]c1cc(N)ccn1,7
cdk8,25~19,c[1*]NS(C)(=O)=O~c[1*]C(=O)NC,5
cdk8,41~36,N[1*]CCCCC[2*]~N[1*]CC(C[2*])OC,1
cdk8,41~28,c[1*]C(=O)N1CCCCC1~c[1*]N1CCOCC1,8
cdk8,41~20,C[1*]N1CCCCC1~C[2*]NC.C[1*]C(C)(C)O,8
cdk8,41~26,c[1*]C(=O)N1CCCCC1~c[1*]N1CCCC1=O,8
cdk8,41~45,c[1*]c1cnn(C)c1.N[2*]CCCCC[3*]~c[1*]:cnn(:[2*])C.c[3*]CC(C[4*])OC,7
cdk8,41~29,c[1*]C(=O)N1CCCCC1~c[1*]S(=O)(=O)NC1CC1,8
cdk8,41~21,c[1*]C(=O)N1CCCCC1~c[1*]c1cn(C)cn1,8
cdk8,41~37,N[1*]CCCCC[2*]~N[1*]CCCC[2*],5
cdk8,41~34,N[1*]CCCCC[2*]~N[1*]CC(F)(F)C[2*],1
cdk8,41~39,N[1*]CCCCC[2*]~N[1*]CCOCC[2*],1
cdk8,41~22,c[1*]C(=O)N1CCCCC1~c[1*]c1nccn1C,8
cdk8,41~38,N[1*]CCCCC[2*]~N[1*]CC(F)(F)CC[2*],6
cdk8,41~27,c[1*]C(=O)N1CCCCC1~c[1*]NCCNC(C)=O,8
cdk8,41~31,N[1*]CCCCC[2*]~N[1*]C[C@H](O)CC[2*],6
cdk8,41~23,c[1*]C(=O)N1CCCCC1~c[1*]c1cc(N)ccn1,8
cdk8,41~19,C[1*]N1CCCCC1~C[1*]NC,6
cdk8,36~28,c[1*]C(=O)N1CC(OC)C1~c[1*]N1CCOCC1,8
cdk8,36~20,C[1*]N1CC(OC)C1~C[2*]NC.C[1*]C(C)(C)O,8
cdk8,36~26,c[1*]C(=O)N1CC(OC)C1~c[1*]N1CCCC1=O,8
cdk8,36~45,c[1*]c1cnn(C)c1~c[1*]:cnn(:[2*])C,6
cdk8,36~29,c[1*]C(=O)N1CC(OC)C1~c[1*]S(=O)(=O)NC1CC1,8
cdk8,36~21,c[1*]C(=O)N1CC(OC)C1~c[1*]c1cn(C)cn1,8
cdk8,36~37,N[1*]CC(C[2*])OC~N[1*]CCCC[2*],5
cdk8,36~34,C[1*]OC~C[1*]F.C[2*]F,3
cdk8,36~39,N[1*]CC(C[2*])OC~N[1*]CCOCC[2*],1
cdk8,36~22,c[1*]C(=O)N1CC(OC)C1~c[1*]c1nccn1C,8
cdk8,36~38,N[1*]CC(C[2*])OC~N[1*]CCC(F)(F)C[2*],6
cdk8,36~27,c[1*]C(=O)N1CC(OC)C1~c[1*]NCCNC(C)=O,8
cdk8,36~31,N[1*]CC(C[2*])OC~N[1*]C[C@H](O)CC[2*],6
cdk8,36~23,c[1*]C(=O)N1CC(OC)C1~c[1*]c1cc(N)ccn1,8
cdk8,36~19,C[1*]N1CC(OC)C1~C[1*]NC,6
cdk8,28~20,c[1*]N1CCOCC1~c[1*]C(=O)NC.C[2*]C(C)(C)O,10
cdk8,28~26,N[1*]CCOCC[2*]~N[1*]C(=O)CCC[2*],1
cdk8,28~29,c[1*]N1CCOCC1~c[1*]S(=O)(=O)NC1CC1,7
cdk8,28~21,c[1*]N1CCOCC1~c[1*]c1cn(C)cn1,1
cdk8,28~37,c[1*]N1CCOCC1~c[1*]C(=O)N1CCCC1,7
cdk8,28~34,c[1*]N1CCOCC1~c[1*]C(=O)N1CC(F)(F)C1,8
cdk8,28~39,c[1*]N1CCOCC1~c[1*]C(=O)N1CCOCC1,8
cdk8,28~22,c[1*]N1CCOCC1~c[1*]c1nccn1C,1
cdk8,28~38,c[1*]N1CCOCC1~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,28~27,c[1*]N1CCOCC1~c[1*]NCCNC(C)=O,7
cdk8,28~31,c[1*]N1CCOCC1~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,28~23,c[1*]N1CCOCC1~c[1*]c1cc(N)ccn1,7
cdk8,28~19,c[1*]N1CCOCC1~c[1*]C(=O)NC,6
cdk8,13~16,C[2*]N1CC[C@H](O)C1.c[1*]O~C[1*]NC,9
cdk8,13~43,c[1*]O.c[2*]O.CH[3*]C~c[3*]:cnn(:[4*])C.c[2*]F.C[1*]F,6
cdk8,13~37,c[1*]O.c[2*]O.CH[3*]C~c[1*]c1cnn(C)c1,8
cdk8,13~38,c[1*]O.c[2*]O.CH[3*]C~c[3*]c1cnn(C)c1.C[1*]F.C[2*]F,8
cdk8,13~31,c[1*]O.c[2*]C~c[1*]c1cnn(C)c1,7
cdk8,13~42,c[1*]O.c[2*]C~c[1*]:cnn(:[2*])C,5
cdk8,20~16,c[1*]c1cnn(CC(C)(C)O)c1~c[1*]C,10
cdk8,20~26,c[1*]C(=O)NC.C[2*]C(C)(C)O~c[1*]N1CCCC1=O,10
cdk8,20~17,c[1*]c1cnn(CC(C)(C)O)c1~c[1*]:n(C)nc:[2*],10
cdk8,20~21,c[1*]C(=O)NC.C[2*]C(C)(C)O~c[1*]c1cn(C)cn1,10
cdk8,20~37,C[2*]NC.C[1*]C(C)(C)O~C[1*]N1CCCC1,7
cdk8,20~34,C[2*]NC.C[1*]C(C)(C)O~C[1*]N1CC(F)(F)C1,8
cdk8,20~39,C[2*]NC.C[1*]C(C)(C)O~C[1*]N1CCOCC1,8
cdk8,20~22,c[1*]C(=O)NC.C[2*]C(C)(C)O~c[1*]c1nccn1C,10
cdk8,20~38,C[2*]NC.C[1*]C(C)(C)O~C[1*]N1CCC(F)(F)C1,9
cdk8,20~31,C[2*]NC.C[1*]C(C)(C)O~C[1*]N1CC[C@@H](O)C1,9
cdk8,20~19,C[1*]C(C)(C)O~,4
cdk8,16~15,c[1*]C~c[1*]OC.c[2*]OC,4
cdk8,16~17,c[1*]C~c[1*]:n(C)nc:[2*],4
cdk8,16~45,C[2*]NC.c[1*]C~C[3*]N1CC(OC)C1.c[1*]:cnn(:[2*])C,10
cdk8,16~19,c[1*]C~c[1*]c1cnn(C)c1,6
cdk8,15~17,c[1*]OC.c[2*]OC~c[1*]:n(C)nc:[2*],6
cdk8,15~19,c[1*]OC.c[2*]OC~c[1*]c1cnn(C)c1,8
cdk8,26~29,c[1*]N1CCCC1=O~c[1*]S(=O)(=O)NC1CC1,7
cdk8,26~21,c[1*]N1CCCC1=O~c[1*]c1cn(C)cn1,1
cdk8,26~37,c[1*]N1CCCC1=O~c[1*]C(=O)N1CCCC1,7
cdk8,26~34,c[1*]N1CCCC1=O~c[1*]C(=O)N1CC(F)(F)C1,8
cdk8,26~39,c[1*]N1CCCC1=O~c[1*]C(=O)N1CCOCC1,8
cdk8,26~22,c[1*]N1CCCC1=O~c[1*]c1nccn1C,1
cdk8,26~38,c[1*]N1CCCC1=O~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,26~27,c[1*]N1CCCC1=O~c[1*]NCCNC(C)=O,7
cdk8,26~31,c[1*]N1CCCC1=O~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,26~23,c[1*]N1CCCC1=O~c[1*]c1cc(N)ccn1,7
cdk8,26~19,c[1*]N1CCCC1=O~c[1*]C(=O)NC,6
cdk8,17~45,C[3*]NC.c[1*]:n(C)nc:[2*]~C[3*]N1CC(OC)C1.c[1*]:cnn(:[2*])C,7
cdk8,17~43,C[3*]NC.c[1*]:n(C)nc:[2*]~C[3*]N1CCC(F)(F)C1.c[1*]:cnn(:[2*])C,8
cdk8,17~42,C[3*]NC.c[1*]:n(C)nc:[2*]~C[3*]N1CC[C@H](O)C1.c[1*]:cnn(:[2*])C,8
cdk8,17~19,c[1*]:n(C)nc:[2*]~c[1*]c1cnn(C)c1,6
cdk8,45~43,N[1*]CC(C[2*])OC~N[1*]CCC(F)(F)C[2*],6
cdk8,45~34,c[1*]:cnn(:[2*])C.c[3*]OC~c[1*]c1cnn(C)c1.C[3*]F.C[2*]F,9
cdk8,45~39,c[1*]:cnn(:[2*])C.c[3*]CC(C[4*])OC~c[1*]c1cnn(C)c1.N[2*]CCOCC[3*],7
cdk8,45~42,N[1*]CC(C[2*])OC~N[1*]CC[C@H](O)C[2*],6
cdk8,43~37,c[1*]:cnn(:[2*])C.c[3*]F.C[4*]F~c[1*]c1cnn(C)c1,8
cdk8,43~38,c[1*]:cnn(:[2*])C~c[1*]c1cnn(C)c1,6
cdk8,43~31,c[1*]:cnn(:[2*])C.c[4*]F.C[3*]F~c[1*]c1cnn(C)c1.CH[2*]O,8
cdk8,43~42,C[1*]F.C[2*]F~CH[1*]O,2
cdk8,29~21,c[1*]S(=O)(=O)NC1CC1~c[1*]c1cn(C)cn1,7
cdk8,29~37,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)N1CCCC1,1
cdk8,29~34,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)N1CC(F)(F)C1,8
cdk8,29~39,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)N1CCOCC1,8
cdk8,29~22,c[1*]S(=O)(=O)NC1CC1~c[1*]c1nccn1C,7
cdk8,29~38,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,29~27,c[1*]S(=O)(=O)NC1CC1~c[1*]NCCNC(C)=O,1
cdk8,29~31,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,29~23,c[1*]S(=O)(=O)NC1CC1~c[1*]c1cc(N)ccn1,1
cdk8,29~19,c[1*]S(=O)(=O)NC1CC1~c[1*]C(=O)NC,7
cdk8,21~37,c[1*]c1cn(C)cn1~c[1*]C(=O)N1CCCC1,7
cdk8,21~34,c[1*]c1cn(C)cn1~c[1*]C(=O)N1CC(F)(F)C1,8
cdk8,21~39,c[1*]c1cn(C)cn1~c[1*]C(=O)N1CCOCC1,8
cdk8,21~22,c[1*]:cn(C)cn:[2*]~c[1*]:nccn(:[2*])C,1
cdk8,21~38,c[1*]c1cn(C)cn1~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,21~27,c[1*]c1cn(C)cn1~c[1*]NCCNC(C)=O,7
cdk8,21~31,c[1*]c1cn(C)cn1~c[1*]C(=O)N1CC[C@@H](O)C1,9
cdk8,21~23,c[1*]:ncn(C)c:[2*]~c[1*]:nccc(N)c:[2*],6
cdk8,21~19,c[1*]c1cn(C)cn1~c[1*]C(=O)NC,6
cdk8,37~34,N[1*]CCCC[2*]~N[1*]CC(F)(F)C[2*],5
cdk8,37~39,N[1*]CCCC[2*]~N[1*]CCOCC[2*],5
cdk8,37~22,c[1*]C(=O)N1CCCC1~c[1*]c1nccn1C,7
cdk8,37~38,~C[2*]F.C[1*]F,2
cdk8,37~27,c[1*]C(=O)N1CCCC1~c[1*]NCCNC(C)=O,1
cdk8,37~31,~CH[1*]O,1
cdk8,37~23,c[1*]C(=O)N1CCCC1~c[1*]c1cc(N)ccn1,1
cdk8,37~42,c[1*]c1cnn(C)c1~c[1*]:cnn(:[2*])C.c[3*]O,7
cdk8,37~19,C[1*]N1CCCC1~C[1*]NC,5
cdk8,34~39,N[1*]CC(F)(F)C[2*]~N[1*]CCOCC[2*],1
cdk8,34~22,c[1*]C(=O)N1CC(F)(F)C1~c[1*]c1nccn1C,8
cdk8,34~38,N[1*]CC(F)(F)C[2*]~N[1*]CC(F)(F)CC[2*],6
cdk8,34~27,c[1*]C(=O)N1CC(F)(F)C1~c[1*]NCCNC(C)=O,8
cdk8,34~31,N[1*]CC(F)(F)C[2*]~N[1*]C[C@H](O)CC[2*],6
cdk8,34~23,c[1*]C(=O)N1CC(F)(F)C1~c[1*]c1cc(N)ccn1,8
cdk8,34~19,C[1*]N1CC(F)(F)C1~C[1*]NC,6
cdk8,39~22,c[1*]C(=O)N1CCOCC1~c[1*]c1nccn1C,8
cdk8,39~38,N[1*]CCOCC[2*]~N[1*]CCC(F)(F)C[2*],6
cdk8,39~27,c[1*]C(=O)N1CCOCC1~c[1*]NCCNC(C)=O,8
cdk8,39~31,N[1*]CCOCC[2*]~N[1*]C[C@H](O)CC[2*],6
cdk8,39~23,c[1*]C(=O)N1CCOCC1~c[1*]c1cc(N)ccn1,8
cdk8,39~19,C[1*]N1CCOCC1~C[1*]NC,6
cdk8,22~38,c[1*]c1nccn1C~c[1*]C(=O)N1CCC(F)(F)C1,9
cdk8,22~27,c[1*]c1nccn1C~c[1*]NCCNC(C)=O,7
